participant,N_backexperiment_1,NASA_TLX_1,NASA_TLX_2,NASA_TLX_3,Momentary_Affect_Scale_1_1,Momentary_Affect_Scale_2_1,TIME_start,TIME_end,TIME_total
s.c3928127-ac0d-46a0-9cd3-f944134dc044.txt,N_back.2023-10-02-1936.data.c3928127-ac0d-46a0-9cd3-f944134dc044.txt,9,9,14,6,3,2023-10-02-19-32,2023-10-02-19-36,4
s.baf160e6-b25c-430b-9d79-61c290ce0532.txt,N_back.2023-10-02-2026.data.baf160e6-b25c-430b-9d79-61c290ce0532.txt,13,12,12,8,4,2023-10-02-20-22,2023-10-02-20-26,4
s.d3612fa0-dd8c-4304-823d-d5dee01c0727.txt,N_back.2023-10-02-2357.data.d3612fa0-dd8c-4304-823d-d5dee01c0727.txt,6,4,14,7,8,2023-10-02-23-53,2023-10-02-23-57,4
s.25679bd3-23c2-42d0-91c1-9986bd9330d2.txt,N_back.2023-10-02-2153.data.25679bd3-23c2-42d0-91c1-9986bd9330d2.txt,13,13,16,3,4,2023-10-02-21-50,2023-10-02-21-53,3
s.3ee3f88c-1da7-4679-a55d-a0ef83d01095.txt,N_back.2023-10-02-2125.data.3ee3f88c-1da7-4679-a55d-a0ef83d01095.txt,14,13,16,3,3,2023-10-02-21-21,2023-10-02-21-25,4
s.a9ae6a9a-b621-4777-8ad9-e9f5849f62a8.txt,N_back.2023-10-02-1725.data.a9ae6a9a-b621-4777-8ad9-e9f5849f62a8.txt,7,8,5,6,5,2023-10-02-17-22,2023-10-02-17-26,4
s.b0bd36ef-75a0-4192-b5d6-983e89098ece.txt,N_back.2023-10-02-1954.data.b0bd36ef-75a0-4192-b5d6-983e89098ece.txt,13,12,13,7,4,2023-10-02-19-50,2023-10-02-19-54,4
s.020c7c98-ac9f-4877-8555-fdd1fbbbb1b6.txt,N_back.2023-10-02-2055.data.020c7c98-ac9f-4877-8555-fdd1fbbbb1b6.txt,13,12,14,8,3,2023-10-02-20-52,2023-10-02-20-56,4
s.f097eea3-7a58-4cd7-9303-abc7d9faf1f4.txt,N_back.2023-10-02-2335.data.f097eea3-7a58-4cd7-9303-abc7d9faf1f4.txt,6,2,18,6,2,2023-10-02-23-31,2023-10-02-23-35,4
s.da545742-3193-4e2d-afd2-5372b6a4d838.txt,N_back.2023-10-02-2106.data.da545742-3193-4e2d-afd2-5372b6a4d838.txt,7,3,13,6,6,2023-10-02-21-02,2023-10-02-21-06,4
s.8bdaae2d-e3da-44a8-a20a-282ce43eb41d.txt,N_back.2023-10-02-1824.data.8bdaae2d-e3da-44a8-a20a-282ce43eb41d.txt,10,10,12,4,4,2023-10-02-18-21,2023-10-02-18-25,4
s.28137713-960e-459b-9a8a-5e0acc25d2cc.txt,N_back.2023-10-02-2304.data.28137713-960e-459b-9a8a-5e0acc25d2cc.txt,6,3,14,6,5,2023-10-02-23-00,2023-10-02-23-04,4
s.edcaf93d-7e32-4006-8a23-585db932c681.txt,N_back.2023-10-02-1924.data.edcaf93d-7e32-4006-8a23-585db932c681.txt,12,11,12,4,3,2023-10-02-19-20,2023-10-02-19-24,4
s.4f75bacd-83ff-43af-8e50-e2b2fe799e8a.txt,N_back.2023-10-02-2036.data.4f75bacd-83ff-43af-8e50-e2b2fe799e8a.txt,7,3,14,6,5,2023-10-02-20-32,2023-10-02-20-37,5
s.5b4df55e-a7c7-434c-a86f-339dcc84acf8.txt,N_back.2023-10-02-2204.data.5b4df55e-a7c7-434c-a86f-339dcc84acf8.txt,6,2,15,6,5,2023-10-02-22-00,2023-10-02-22-04,4
s.cb640597-51d6-4b24-8196-471eeaa96899.txt,N_back.2023-10-02-1754.data.cb640597-51d6-4b24-8196-471eeaa96899.txt,10,10,10,4,6,2023-10-02-17-50,2023-10-02-17-54,4
s.04a8fbd0-a0b1-4f2d-9d73-39ba3bea4e0e.txt,N_back.2023-10-02-1855.data.04a8fbd0-a0b1-4f2d-9d73-39ba3bea4e0e.txt,12,11,12,5,3,2023-10-02-18-51,2023-10-02-18-55,4
s.b952ba46-8e70-4492-8cfa-a34ebd873603.txt,N_back.2023-10-02-2136.data.b952ba46-8e70-4492-8cfa-a34ebd873603.txt,6,3,13,6,6,2023-10-02-21-32,2023-10-02-21-36,4
s.d80e777a-a011-4537-ae3d-c5a11c31424c.txt,N_back.2023-10-02-2237.data.d80e777a-a011-4537-ae3d-c5a11c31424c.txt,6,3,14,6,4,2023-10-02-22-33,2023-10-02-22-37,4
s.0ab8e9a0-a9f2-4db9-b6cf-42751feddbbb.txt,N_back.2023-10-02-2005.data.0ab8e9a0-a9f2-4db9-b6cf-42751feddbbb.txt,8,2,11,6,6,2023-10-02-20-01,2023-10-02-20-06,5
