participant,N_backexperiment,NASA_TLX,Momentary_Affect_Scale_1,Momentary_Affect_Scale_2,INFOSCREEN,TIME_start,TIME_end,TIME_total
s.59f433a4-ebd6-49b1-bc71-4e2ee32d0179.txt,"",5257,2197,1051,0,2023-09-19-21-32,2023-09-19-21-36,4
s.54fefccc-50af-4b58-bd88-447cb5c5d2b9.txt,"",3688,2260,4235,0,2023-09-19-20-53,2023-09-19-20-56,3
s.afb6e7cb-83ca-4612-a401-3a7b0db78970.txt,"",5975,2251,1037,0,2023-09-19-19-30,2023-09-19-19-35,5
s.5d2e1135-0a5e-42d7-bef3-6826cc759854.txt,"",6258,8138,6748,0,2023-09-19-22-31,2023-09-19-22-35,4
s.9edab9b3-7081-42e3-bf45-12b15baf56c6.txt,"",8328,6618,3926,0,2023-09-19-23-01,2023-09-19-23-06,5
s.768d6c6c-c5cd-4faa-b268-9879f19c561e.txt,"",5504,5281,2600,0,2023-09-19-21-52,2023-09-19-21-57,5
s.c1bb3760-c352-40c9-8d18-44867eae1adc.txt,"",7810,3508,3582,0,2023-09-19-19-01,2023-09-19-19-05,4
s.3181316f-3aa1-4955-84eb-826800a1398e.txt,"",6404,1377,2896,0,2023-09-19-18-33,2023-09-19-18-54,21
s.d5b6e689-387a-4428-b0b0-2004960fc3c6.txt,"",8294,3911,4362,0,2023-09-19-22-02,2023-09-19-22-06,4
s.50937d31-8cc0-4b80-9319-7cbd0e170a66.txt,"",6093,2896,45694,0,2023-09-19-18-24,2023-09-19-18-28,4
s.1901f135-013f-49d2-a29c-9948cdc09894.txt,"",4098,4963,3347,0,2023-09-19-22-21,2023-09-19-22-25,4
s.660f3f4f-d515-4cf9-a41b-5c246fa86dcc.txt,"",6578,1272,2950,0,2023-09-19-19-21,2023-09-19-19-25,4
s.48744268-2226-41c5-bf75-683f8ebfd522.txt,"",7356,1995,4217,0,2023-09-19-20-02,2023-09-19-20-06,4
s.cfad6c4f-beaa-4bd7-9601-f32cc526caba.txt,"",5938,5278,4091,0,2023-09-19-19-53,2023-09-19-19-57,4
s.de3384d2-ebbd-44c4-80c1-6e564c15abac.txt,"",5673,2396,2905,0,2023-09-19-20-21,2023-09-19-20-26,5
s.28838a1b-f9f2-4c5c-a726-dc84e4339c11.txt,"",4729,2095,1673,0,2023-09-19-21-03,2023-09-19-21-07,4
s.50a8403f-8bcc-441c-823d-4717f193614a.txt,"",5319,2672,1232,0,2023-09-19-20-32,2023-09-19-20-36,4
s.eef9890d-c450-40a1-83eb-1e69e7e4b3aa.txt,"",3784,1875,1930,0,2023-09-19-22-50,2023-09-19-22-54,4
s.1ad94457-0b65-4302-acc8-0f304147e706.txt,"",5443,2949,2744,0,2023-09-19-21-22,2023-09-19-21-26,4
